style,style_rank,shortlist_tier,recommended_role,owner_style,owner_match,shortlist_score,original_score,duplicate_style_count,duplicate_styles,query,title,object_type,classification,rights_status,file_path,file_name,source_key,external_id,source_url,heuristic_reason,notes,selection_bucket,train_pick,selection_note,train_style_rank
space_age_clean,6,D,cross_style_review,paris_new_look,no,41,38,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,"Fashion illustration, no. 2224",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/04_met_open_access_386317_fashion-illustration-no-2224.jpg,04_met_open_access_386317_fashion-illustration-no-2224.jpg,met_open_access,386317,https://www.metmuseum.org/art/collection/search/386317,base=38; +22:fashion illustration; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Fashion illustration, no. 2224 | object_type=Drawing | creator=Jules David | date=July 1885 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386317 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,6
space_age_clean,7,D,cross_style_review,modern_croquis,no,23,28,15,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Portrait of Nicolas Trigault in Chinese Costume,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/07_met_open_access_337844_portrait-of-nicolas-trigault-in-chinese-costume.jpg,07_met_open_access_337844_portrait-of-nicolas-trigault-in-chinese-costume.jpg,met_open_access,337844,https://www.metmuseum.org/art/collection/search/337844,base=28; +28:costume design; +14:drawing; +14:drawings; +8:pen; -18:portrait; +5:public_domain; -56:cross_style_duplicate,source=The Met Open Access | title=Portrait of Nicolas Trigault in Chinese Costume | object_type=Drawing | creator=Peter Paul Rubens | date=1617 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/337844 | rights=public_domain,last_resort,yes,Last-resort fallback; replace if a better official reference appears.,7
space_age_clean,8,D,cross_style_review,gothic_theatre,no,9,10,10,artisanal_deconstruction | baroque_narrative | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | minimalist_chic | pleated_motion | punk_rococo | space_age_clean,fashion illustration,The Style of Woman's Fashion (Jochū ehon fūzoku yō) 女中絵本風俗容,Illustrated book,Illustrated Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/11_met_open_access_57845_the-style-of-woman-s-fashion-joch-ehon-f-zoku-y.jpg,11_met_open_access_57845_the-style-of-woman-s-fashion-joch-ehon-f-zoku-y.jpg,met_open_access,57845,https://www.metmuseum.org/art/collection/search/57845,base=10; +22:fashion illustration; +8:pen; +5:public_domain; -36:cross_style_duplicate,source=The Met Open Access | title=The Style of Woman's Fashion (Jochū ehon fūzoku yō) 女中絵本風俗容 | object_type=Illustrated book | creator=Terasawa Masatsugu 寺沢昌次 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/57845 | rights=public_domain,last_resort,yes,Last-resort fallback; replace if a better official reference appears.,8
surreal_gold,1,B,core_train,surreal_gold,yes,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. V: April 1, 1798 - March 1 1799",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/07_met_open_access_837926_gallery-of-fashion-vol-v-april-1-1798-march-1-1799.jpg,07_met_open_access_837926_gallery-of-fashion-vol-v-april-1-1798-march-1-1799.jpg,met_open_access,837926,https://www.metmuseum.org/art/collection/search/837926,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. V: April 1, 1798 - March 1 1799 | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837926 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,1
surreal_gold,2,B,core_train,surreal_gold,yes,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. VI: April 1 1799 - March 1 1800",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/08_met_open_access_837927_gallery-of-fashion-vol-vi-april-1-1799-march-1-1800.jpg,08_met_open_access_837927_gallery-of-fashion-vol-vi-april-1-1799-march-1-1800.jpg,met_open_access,837927,https://www.metmuseum.org/art/collection/search/837927,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. VI: April 1 1799 - March 1 1800 | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837927 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,2
surreal_gold,3,B,core_train,surreal_gold,yes,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. VII: April 1 1800 - March 1 1801",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/09_met_open_access_837928_gallery-of-fashion-vol-vii-april-1-1800-march-1-1801.jpg,09_met_open_access_837928_gallery-of-fashion-vol-vii-april-1-1800-march-1-1801.jpg,met_open_access,837928,https://www.metmuseum.org/art/collection/search/837928,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. VII: April 1 1800 - March 1 1801 | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837928 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,3
surreal_gold,4,B,core_train,surreal_gold,yes,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. VIII (April 1, 1801 - March 1 1802)",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/10_met_open_access_837929_gallery-of-fashion-vol-viii-april-1-1801-march-1-1802.jpg,10_met_open_access_837929_gallery-of-fashion-vol-viii-april-1-1801-march-1-1802.jpg,met_open_access,837929,https://www.metmuseum.org/art/collection/search/837929,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. VIII (April 1, 1801 - March 1 1802) | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837929 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,4
surreal_gold,6,A,cross_style_review,baroque_narrative,no,123,40,5,architectural_volume | baroque_narrative | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Costume Design for ""Orlando""",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/05_met_open_access_341305_costume-design-for-orlando.jpg,05_met_open_access_341305_costume-design-for-orlando.jpg,met_open_access,341305,https://www.metmuseum.org/art/collection/search/341305,base=40; +28:costume design; +30:costume design for; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -16:cross_style_duplicate,"source=The Met Open Access | title=Costume Design for ""Orlando"" | object_type=Drawing | creator=Charles Bianchini | date=1889 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341305 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,5
surreal_gold,7,A,cross_style_review,baroque_narrative,no,115,40,7,architectural_volume | baroque_narrative | corset_cabaret | insect_power | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Costume Design for ""Adam""",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/04_met_open_access_341315_costume-design-for-adam.jpg,04_met_open_access_341315_costume-design-for-adam.jpg,met_open_access,341315,https://www.metmuseum.org/art/collection/search/341315,base=40; +28:costume design; +30:costume design for; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -24:cross_style_duplicate,"source=The Met Open Access | title=Costume Design for ""Adam"" | object_type=Drawing | creator=Charles Bianchini | date=1889 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341315 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,6
surreal_gold,8,A,cross_style_review,paris_new_look,no,109,34,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,costume design drawing,Design for a theater costume,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/12_met_open_access_363488_design-for-a-theater-costume.jpg,12_met_open_access_363488_design-for-a-theater-costume.jpg,met_open_access,363488,https://www.metmuseum.org/art/collection/search/363488,base=34; +28:costume design; +18:theater costume; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Design for a theater costume | object_type=Drawing | creator=Anonymous, French, 19th century | date=ca. 1920–39 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/363488 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,7
surreal_gold,9,A,holdout_review,baroque_narrative,no,87,34,5,architectural_volume | baroque_narrative | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Design for Man's ""Medieval"" Costume",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/surreal_gold/images/11_met_open_access_341311_design-for-man-s-medieval-costume.jpg,11_met_open_access_341311_design-for-man-s-medieval-costume.jpg,met_open_access,341311,https://www.metmuseum.org/art/collection/search/341311,base=34; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -16:cross_style_duplicate,"source=The Met Open Access | title=Design for Man's ""Medieval"" Costume | object_type=Drawing | creator=Charles Bianchini | date=n.d. | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341311 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,8
